-4.88286,2.96095
-4.28388,-0.283882
1.28388,5.28388
-2.81118,-1.56646
-4.58882,3.76646
2.93935,1.30607
-4.99875,2.09988
2.99896,2.09129
-4.00626,4.63864
2.8533,3.07335
-2.4533,5.72665
0,0.535898
0,7.4641
0.88523,1.22954
-2.48523,7.97046
-4.97046,1.51477
1.77046,4.88523
2.9923,1.75193
-4.63936,3.65984
2.73939,3.4202
-3.13939,5.3798
2.12379,-0.498387
-2.52379,5.69839
-2.31479,-1.77774
2.47872,3.97446
-2.36547,-1.75972
2.50665,3.92442
2.88712,1.05644
-4.08712,4.54356
1.96958,3.50761
-5.73428,5.43357
0.992358,5.75287
-6.17044,8.43892
-3.89792,2.10208
0.897916,6.89792
1.17712,-3.82288
3.82288,-1.17712
0,-4
1,10
6,12
-0.645751,2.35425
4.64575,7.64575
2,16
2.25199,8.00795
4.10095,15.4038
-0.731723,9.07807
-1.36664,9.83997
-1.28388,2.71612
4.28388,8.28388
2.47491,2.28185
-1.51871,10.0977
3.4,2.8
-3,6
0.48324,2.03352
-2.48324,7.96648
-1.77046,3.11477
4.97046,6.48523
1.73074,2.06731
-0.495448,8.87386
3.74066,3.08645
-2.94066,5.31355
1.18745,8.0834
-1.98745,12.3166
0.836132,2.00336
4.90157,6.88189
0.859266,2.00248
4.92897,6.75046
3,14
0.8,21.6
4,20
2.11765,20.4706
4.99681,20.1262
0.701817,21.7368
1.25199,2.00795
3.10095,9.40382
1,7
2.2585,6.03399
2.68268,7.73072
2,6
3,7
4.2585,13.034
4.68268,14.7307
0.707107,0.707107
1,0
0,1
-1,0
0.539504,-0.841983
0.87226,0.489042
0.983607,-0.180328
0.988235,-0.152941
1.11022e-16,1
0.707107,-0.707107
-0.707107,0.707107
-0.983607,-0.180328
-0.988235,-0.152941
-1.11022e-16,1
-2.84768,-2.84768
6.84768,6.84768
1,-4
7.7082,1
-5.7082,1
7.4482,0.2759
-5.0482,6.5241
1.61068,-3.97331
6.25139,7.62848
-3.42443,-2.42443
6.42443,7.42443
-4.42443,-1.42443
5.42443,8.42443
-0.22308,-3.89232
3.16426,9.65703
3.71132,-3.45358
-4.85886,6.83063
4.78893,-0.420424
-3.91835,9.73807
4.52769,-0.527693
-4.52769,8.52769
6.79218,-0.930728
-5.99218,3.33073
-4.84768,-0.84768
4.84768,8.84768
-2.27029,-3.18912
-5.32971,5.98912
7.65657,0.834343
-5.9536,2.19536
7.5182,0.447927
-5.63499,5.2309
7.60967,0.695165
-4.80967,6.90483
2,13
4.30483,-0.60967
-1.90483,11.8097
-5.74492,1.12754
6.54492,7.27246
7.57774,0.605565
-5.93068,3.98267
7.87951,1.70683
-5.27951,6.09317
4.17783,-3.2371
-4.09783,7.7971
-3.07584,-2.69101
5.86272,8.03527
-3.13008,-2.65176
5.95361,7.94588
6.80967,-0.904835
-5.60967,5.30483
8.49017,3.37746
-4.96076,6.74019
9.37525,6.10928
-3.70401,11.014
-0.84768,3.15232
8.84768,12.8477
-0.645751,-0.645751
4.64575,4.64575
1,-2.4641
1,4.4641
7,1
-1,1
6.97046,0.51477
0.22954,3.88523
2.04616,-2.88461
4.98833,4.47082
-0.897916,0.102084
3.89792,4.89792
-0.822876,2.17712
1.82288,4.82288
0.269282,-1.92287
1.96601,4.86405
3.32248,-2.98698
-0.863466,2.03616
6.41047,-1.97888
2.1307,3.01418
6,-2
2,2
6.547,-0.849
-0.946999,1.649
6.99875,0.900125
-0.939347,1.69393
6.98396,0.642195
-0.283235,3.28481
0.6,4.2
4,-1.4641
4,5.4641
2.8,4.4
6.9923,0.751925
-0.639359,2.65984
6.8607,2.04643
0.539304,4.15357
3.91964,-2.89285
-0.479636,2.97285
-0.863466,-0.0361597
3.32248,4.98698
-0.869295,-0.0141775
3.41047,4.97888
6.57771,-0.788854
-0.577709,2.78885
9.96958,1.50761
2.26572,3.43357
12.9337,2.27485
5.55943,5.04021
5.35425,1.35425
10.6458,6.64575
-1.41421,-1.41421
5.41421,5.41421
4,2
6.4,6.8
9.37931,9.44828
6.17712,7.17712
8.82288,9.82288
2.17712,3.17712
4.82288,5.82288
4.72665,2.13668
2.07335,3.46332
2.4,5.2
4,6
5.37033,2.54322
6.02967,7.65678
6.06827,7.48192
12.1612,13.9935
10.0829,11.4301
12.27,13.9817
13.4142,13.4142
9.41421,9.41421
8,6
10.4,10.8
13.3793,13.4483
10.1771,11.1771
12.8229,13.8229
2.4,2.8
5.37931,5.44828
2,-3.4641
2,3.4641
0.77046,9.11477
-5.97046,12.4852
-1,2
3,6
1.46183,2.84732
2.65582,7.62327
-0.836132,2.00336
-4.90157,6.88189
-0.859266,2.00248
-4.92897,6.75046
-2.17712,2.17712
-4.82288,4.82288
-1.89792,2.10208
2.89792,6.89792
0.282781,8.71535
-5.85942,10.9489
2.08712,3.45644
-4.88712,6.94356
0.377639,2.24472
-3.17764,9.35528
-2.96648,2.51676
2.96648,5.48324
-0.376731,8.34418
-5.15268,9.53817
2.2,3.6
-5,6
0.128199,2.1624
-4.3682,8.1576
1.73172,3.07807
2.36664,3.83997
-0.5467,8.27335
-5.8533,10.9266
-0.772283,8.19307
-4.87478,9.21869
-0.0379843,8.51424
-5.77023,10.6638
-1,-2.82843
-1,2.82843
1.65271,-15.8682
3.58867,-11.0283
1,-14
1.35294,-12.5882
3.6,-22.8
3,-21
9,-21
7.8,-18.6
11,-28
9.8,-25.6
3.65271,-22.8682
5.58867,-18.0283
-1,-7
-0.647059,-5.58824
0,-1
-0.707107,0.292893
0.707107,2.70711
0.882353,1.52941
1,2
0.640184,1.23178
-0.640184,2.76822
0.650791,1.24074
-0.650791,2.75926
-0.707107,1.29289
1,2
-0.8,2.6
0.857649,2.51424
-0.738837,3.67388
0.6,2.8
-0.738837,6.67388
0.28,5.96
-0.640184,3.23178
0.640184,5.76822
-0.650791,4.24074
0.650791,5.75926
-0.650791,7.24074
0.650791,8.75926
-0.707107,3.29289
0.707107,6.70711
0.882353,4.52941
1,5
0.882353,0.529412
1,1
-5.52769,-5.52769
3.52769,3.52769
1,-10
6.74456,1
-4.74456,1
7.08712,0.45644
0.112881,3.94356
-0.714695,-9.78674
4.43883,3.09708
-5.772,-4.772
3.772,0.772002
-6,-3
-1.62254,-9.49017
1.74019,3.96076
6.70892,-7.05071
-1.95482,3.34579
7.79465,-9.92709
-0.994649,0.327091
7.84768,-9.84768
-1.84768,-0.15232
2.772,3.772
7.78032,-1.26011
-3.38032,2.46011
-5.91548,-1.91548
-0.0845241,3.91548
-0.0251582,-9.92453
-3.97484,1.92453
6.79941,0.920059
-3.90832,1.99083
6.97608,0.645062
-0.238853,0.63231
6.6,1.2
2,1
2,-13
6.62655,-11.2531
0.573451,0.853098
-3.78885,2.10557
-0.211146,3.89443
6.89388,0.77653
-2.42329,3.10582
5.2,2.6
1,4
6.86543,-6.82057
-1.02543,3.70057
-5.49948,-5.59938
2.38473,3.86167
-5.54851,-5.47326
2.44263,3.84973
7.81664,-1.40832
-1.81664,3.40832
8.07262,-2.51816
-1.71968,-0.0700793
9.24759,-5.84285
0.368848,-2.51332
-3.52769,-11.5277
5.52769,-2.47231
1.29289,-2.70711
2.70711,-1.29289
3,0
-6,1
-3,-2
-7.56155,-0.561553
-6.43845,4.56155
-5.45902,4.95082
-5.54118,4.96471
-3.12917,1.12917
-6.87083,4.87083
-6,-1
-0.0193024,1.33977
-5.1807,3.06023
-5.12132,-1.12132
-3.87868,4.12132
-5.67264,-0.982086
-7.52736,4.58209
-3.06188,2.60619
-8.7599,3.17599
-1.2,3.4
-3.47405,3.61851
-7.46713,4.61678
-2.45902,-1.95082
-2.54118,-1.96471
-6.6,4.8
-12,7
-9.30965,5.32741
-13.7492,6.43729
-10.0274,6.26027
-9,2
-4.56155,-1.56155
-0.438447,2.56155
-2.91548,-2.91548
2.91548,2.91548
1,-10.3246
1,2.32456
8.89898,1
-0.898979,1
10.42,-1.20998
2.38005,2.80998
-0.533458,-9.33364
4.39553,2.98882
-2.56155,-1.56155
1.56155,2.56155
-1.37199,-8.48795
1.37199,2.48795
8.5789,-9.29468
-0.38218,1.45862
12.7181,-13.1711
3.61135,-2.54658
12.9497,-12.9497
3.05025,-3.05025
10.7803,-2.26011
-0.380323,1.46011
-0.11159,-9.66523
-2.68841,-1.93477
9.20608,0.679392
-0.176379,1.61764
10.0454,-0.471042
1.63347,2.58783
10.0871,-0.54356
3.11288,2.94356
5,-14.3246
5,-1.67544
10.7241,-14.4482
4.4759,-1.9518
9.68977,0.0775564
0.898461,2.27538
8.2,1.6
4,3
8.66454,-9.21939
0.295457,1.93939
-2.80727,-2.36873
1.16793,2.40151
-2.77425,-2.23663
1.22131,2.42487
10.9225,-2.96125
0.677501,2.16125
13.8939,-4.22347
4.57671,-1.89418
18.3227,-8.996
9.21159,-5.57935
5.08452,-10.9155
10.9155,-5.08452
